trade_date,prev_trade_date,ts_code,industry,name,close,pct_chg,amount_x,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit,pre_close,price,amount_y,turnover_rate,auction_pct,auction_amount_yi,circ_mv_yi,prev_5d,prev_10d,high20,high60,pct_rank,turn_rank,amt_rank,pct_pool_size,turn_pool_size,amt_pool_size,pct_rank_ratio,turn_rank_ratio,amt_rank_ratio,auction_new20,auction_new60,daily_close,daily_open,daily_pct_chg,close_vs_auction_pct
20260409,20260408,000978.SZ,旅游及景,桂林旅游,8.05,9.97,344924816.0,,3768368012.5,3768446500.0,9.38,30656935.0,95512,110212,1,1/1,1,U,8.05,8.3,20055290.0,0.516171,3.105590062111796,0.2005529,37.68368013,4.545454545454541,19.97019374068556,8.05,8.05,11.0,10.0,45.0,100,100,100,0.11,0.1,0.45,True,True,7.92,8.3,-1.6149,-4.578313253012057
20260409,20260408,001267.SZ,基础建设,汇绿生态,44.3,10.01,2244574544.0,,26829965319.4,34782794969.6,8.63,60179335.0,135445,135445,0,1/1,1,U,44.3,44.2,22453600.0,0.0838779,-0.22573363431149795,0.224536,268.29965318999996,17.319915254237284,10.226424483702413,49.95,49.95,64.0,69.0,43.0,100,100,100,0.64,0.69,0.43,False,False,43.29,44.2,-2.2799,-2.058823529411773
20260409,20260408,001287.SZ,其他电子,中电港,25.26,10.02,832404848.0,,11048585019.48,19195076424.96,7.73,91241014.0,111200,111200,0,1/1,1,U,25.26,25.26,12976062.0,0.117445,0.0,0.12976062,110.48585019000001,4.250928600907966,0.35756853396899935,26.83,27.58,48.0,61.0,57.0,100,100,100,0.48,0.61,0.57,False,False,25.58,25.26,1.2668,1.2668250197941278
20260409,20260408,001337.SZ,贵金属,四川黄金,51.32,10.01,1000232624.0,,21554400000.0,21554400000.0,4.76,28169548.0,130745,131357,1,1/1,1,U,51.32,50.68,41233197.32,0.193714,-1.247077162899457,0.4123319732,215.544,2.3125996810207328,12.150349650349646,57.52,73.55,84.0,33.0,25.0,100,100,100,0.84,0.33,0.25,False,False,50.79,50.68,-1.0327,0.2170481452249397
20260409,20260408,001389.SZ,元件,广合科技,125.62,10.0,1088752912.0,,19083805877.18,59348726817.6,5.86,147663295.0,103306,103306,0,1/1,1,U,125.62,128.13,31136871.3,0.159962,1.9980894761980394,0.311368713,190.83805877,7.985902174847426,22.103421461897366,127.88,127.88,20.0,44.0,34.0,100,100,100,0.2,0.44,0.34,True,True,127.12,128.13,1.1941,-0.7882619214859837
20260409,20260408,002008.SZ,自动化设,大族激光,70.8,10.01,3990649520.0,,67736060686.8,72895921286.4,6.1,123829483.0,130518,131821,6,1/1,1,U,70.8,71.0,47222526.0,0.0695191,0.28248587570622874,0.47222526,677.36060687,15.53524804177544,14.637305699481873,75.06,75.88,45.0,74.0,21.0,100,100,100,0.45,0.74,0.21,False,False,76.36,71.0,7.8531,7.549295774647886
20260409,20260408,002042.SZ,纺织制造,华孚时尚,4.53,9.95,159727030.0,,7704086538.15,7704086560.8,2.1,63970934.0,93342,93342,0,1/1,1,U,4.53,4.65,15666315.0,0.198103,2.6490066225165476,0.15666315,77.04086538,5.104408352668233,12.128712871287139,4.8,4.8,15.0,31.0,52.0,100,100,100,0.15,0.31,0.52,False,False,4.5,4.65,-0.6623,-3.2258064516129106
20260409,20260408,002046.SZ,通用设备,国机精工,45.97,10.0,595152624.0,,24309080897.44,24648693282.56,2.5,58825004.0,102736,102736,0,1/1,1,U,45.97,45.31,18599755.0,0.0776281,-1.4357189471394305,0.18599755,243.09080896999998,5.050274223034745,4.52478399272398,54.6,55.52,86.0,72.0,48.0,100,100,100,0.86,0.72,0.48,False,False,46.67,45.31,1.5227,3.001544912822775
20260409,20260408,002131.SZ,通用设备,利欧股份,7.95,9.96,3743049712.0,,46505304543.9,53835641587.2,8.23,436247958.0,95300,100036,1,1/1,1,U,7.95,8.03,141594596.0,0.301436,1.0062893081761004,1.41594596,465.05304544,1.7925736235595569,7.14285714285714,8.55,10.4,32.0,16.0,5.0,100,100,100,0.32,0.16,0.05,False,False,8.0,8.03,0.6289,-0.3735990037359821
20260409,20260408,002155.SZ,贵金属,湖南黄金,32.07,10.02,2968162384.0,,50109703941.99,50114227575.84,6.07,79385276.0,135503,135503,0,1/1,1,U,32.07,30.88,66237600.0,0.137279,-3.710632990333651,0.662376,501.09703942,3.7864077669903073,13.361611876988345,37.06,43.67,99.0,54.0,17.0,100,100,100,0.99,0.54,0.17,False,False,31.03,30.88,-3.2429,0.4857512953367945
