trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260417,002975.SZ,自动化设,博杰股份,99.97,10.0,1315139360.0,,10582722230.6,16025450222.21,12.94,69356886.0,130354,130354,0,1/1,1,U
20260417,002980.SZ,电网设备,华盛昌,73.12,10.0,1371570640.0,,7413632705.28,13849012819.2,19.08,40545040.0,102748,102748,0,5/10,1,U
20260417,003018.SZ,包装印刷,金富科技,39.22,10.01,584491936.0,,9310337750.0,10197200000.0,6.56,22212874.0,102524,102524,0,1/1,1,U
20260417,003031.SZ,通信设备,中瓷电子,112.48,10.0,1587774448.0,,38260825166.08,50734426142.72,4.27,132501440.0,131903,131903,0,1/1,1,U
20260417,600152.SH,电池,维科技术,13.9,9.97,1534751472.0,,7354203312.5,7354203326.4,21.97,84702652.0,130633,130633,0,3/5,1,U
20260417,600208.SH,房地产开发,衢州发展,3.58,10.15,553446576.0,,30458555286.46,30462008064.0,1.87,53346224.0,100638,101005,1,1/1,1,U
20260417,600234.SH,装修装饰,科新发展,19.92,9.99,136233171.0,,5229417782.16,5229417782.16,2.64,71686004.0,93606,94151,2,1/1,1,U
20260417,600330.SH,电子化学,天通股份,21.73,10.03,820489792.0,,26802529859.68,26802529859.68,3.06,371164914.0,92502,92502,0,1/1,1,U
20260417,600520.SH,专用设备,三佳科技,27.81,10.01,332099440.0,,4405938300.0,4405938300.0,7.72,56441785.0,102539,102539,0,1/1,1,U
20260417,600552.SH,光学光电,凯盛科技,15.02,10.04,1461314064.0,,14187995547.88,14187995577.92,10.6,52972536.0,130637,143419,2,1/1,1,U
20260417,600641.SH,半导体,先导基电,24.29,10.01,1334186880.0,,22605000756.8,22605000756.8,6.07,108239130.0,104720,104720,0,1/1,1,U
20260417,600703.SH,光学光电,三安光电,13.34,9.98,5553381376.0,,66553509818.18,66553508444.16,8.6,73766945.0,130010,142313,9,1/1,1,U
20260417,600707.SH,光学光电,彩虹股份,7.79,10.03,906299360.0,,27947947212.28,27953555981.12,3.3,55892432.0,94110,130037,1,1/1,1,U
20260417,600727.SH,化学原料,鲁北化工,7.69,10.01,362348896.0,,4064804308.15,4064804315.84,9.02,67045265.0,93334,100234,2,1/1,1,U
20260417,600962.SH,农产品加,国投中鲁,20.71,9.98,159191396.0,,5430369100.0,5430369100.0,3.03,163178232.0,104113,104113,0,1/1,1,U
20260417,601619.SH,电力,嘉泽新能,6.19,9.95,1086295776.0,,15070707794.65,18030070366.72,7.46,21180323.0,130905,131117,1,1/1,1,U
20260417,603031.SH,电池,安孚科技,57.46,9.99,889388112.0,,12458531442.24,14814612605.78,7.35,57567105.0,103305,103305,0,1/1,1,U
20260417,603063.SH,风电设备,禾望电气,40.63,9.99,2598027392.0,,18641084304.96,18641084304.96,14.6,50247852.0,130442,134545,13,2/3,1,U
20260417,603083.SH,通信设备,剑桥科技,145.29,10.0,3382881456.0,,40040234713.17,51236571966.72,8.55,596678134.0,94025,94025,0,1/1,1,U
20260417,603118.SH,通信设备,共进股份,15.18,10.0,1066308352.0,,11950855843.08,11950855752.0,9.05,99005447.0,93553,94335,2,1/1,1,U
20260417,603178.SH,汽车零部件,圣龙股份,17.42,9.97,157231687.0,,4118294967.02,4118294967.02,3.92,94566595.0,100221,100221,0,1/1,1,U
20260417,603203.SH,自动化设,快克智能,48.25,10.01,378118800.0,,12021647593.5,12239148943.5,3.25,51178775.0,111701,111701,0,1/1,1,U
20260417,603278.SH,通用设备,大业股份,12.01,9.98,317684912.0,,4104530297.92,4104530297.92,8.01,106096340.0,100606,100606,0,1/1,1,U
20260417,603629.SH,消费电子,利通电子,105.44,10.01,3746978656.0,,27082474880.0,27659020800.0,14.5,133320444.0,104034,105752,1,4/8,1,U
20260417,603738.SH,元件,泰晶科技,30.17,9.99,1825772720.0,,11642225633.64,11642225512.96,16.28,63969451.0,135209,135209,0,1/1,1,U
20260417,603773.SH,光学光电,沃格光电,52.9,10.0,1130556688.0,,11884441685.7,11888567885.7,9.74,86609572.0,94243,100723,3,4/7,1,U
20260417,603922.SH,汽车零部件,金鸿顺,21.51,10.03,176184685.0,,3854592000.0,3854592000.0,4.72,55525053.0,102550,102550,0,1/1,1,U
20260417,603926.SH,汽车零部件,铁流股份,20.02,10.0,161553050.0,,4621388992.22,4699026552.22,3.67,49635305.0,133556,133556,0,1/1,1,U
20260417,605298.SH,轨交设备,必得科技,54.75,10.01,187793749.0,,10197242250.0,10284787500.0,1.89,54397191.0,101822,101822,0,1/1,1,U
20260417,002802.SZ,化学制品,洪汇新材,16.36,10.02,301648672.0,,2448817266.52,2965182760.4,12.68,225110328.0,94112,94112,0,2/2,2,U
20260417,002940.SZ,化学制药,昂利康,39.16,10.0,1503537968.0,,7255387287.72,7899675763.76,21.42,63924784.0,101709,141524,1,2/2,2,U
20260417,600156.SH,纺织制造,华升股份,9.26,9.98,377621632.0,,3723545100.52,3723545119.04,10.2,33216786.0,93040,144822,2,3/6,2,U
20260417,600961.SH,工业金属,株冶集团,22.09,10.01,103042803.0,,16607535871.82,23699758031.36,0.62,579840829.0,92500,92500,0,2/2,2,U
20260417,603052.SH,消费电子,可川科技,83.35,10.0,911644784.0,,15661238454.7,15661238454.7,5.99,75398660.0,103346,103346,0,2/2,2,U
20260417,603315.SH,环境治理,福鞍股份,18.52,9.98,1225220528.0,,5933183209.28,5933183357.44,20.96,14804888.0,94812,145342,10,2/2,2,U
20260417,600683.SH,房地产开发,京投发展,11.99,10.0,325826736.0,,8881923388.03,8881923424.0,3.68,52767570.0,93226,93647,2,3/3,3,U
20260417,605388.SH,饮料乳品,均瑶健康,8.87,10.05,408917216.0,,5326293080.0,5326293080.0,7.76,56220721.0,93112,93209,1,3/3,3,U
