trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
20260416,603878.SH,普钢,武进不锈,8.27,9.97,187433651.0,,4640612359.91,4640612318.56,4.21,62045658.0,140105,140105,0,1/1,1,U
20260416,603897.SH,电网设备,长城科技,50.6,10.0,566692560.0,,10445645458.6,10445645458.6,5.48,56533760.0,93521,93857,4,2/4,1,U
20260416,603906.SH,电池,龙蟠科技,25.05,10.01,585883408.0,,14155226520.15,17161226344.8,4.17,199871620.0,93047,93047,0,1/1,1,U
20260416,603920.SH,元件,世运电路,58.86,10.0,794022640.0,,42414063778.62,42414063955.2,1.87,496064957.0,92503,92503,0,1/1,1,U
20260416,603933.SH,其他电子,睿能科技,24.95,10.01,521948864.0,,5178237146.25,5178237146.25,10.53,122966075.0,132800,132800,0,3/6,1,U
20260416,603985.SH,风电设备,恒润股份,24.54,10.0,1366587856.0,,10818655393.62,10818655320.0,13.08,70218756.0,103520,103602,1,1/1,1,U
20260416,605060.SH,通用设备,联德股份,58.95,10.0,504018304.0,,14085536580.0,14182898400.0,3.68,96766425.0,94508,94508,0,1/1,1,U
20260416,605166.SH,化学纤维,聚合顺,11.13,9.98,144404180.0,,3502975396.2,3502975351.68,4.24,46069095.0,105003,105003,0,1/1,1,U
20260416,605287.SH,装修装饰,德才股份,46.98,10.0,237458948.0,,6577200000.0,6577200000.0,3.7,106666210.0,95703,95703,0,1/1,1,U
20260416,605336.SH,厨卫电器,帅丰电器,15.65,9.98,132309261.0,,2870404842.5,2870404842.5,4.76,913960.0,132525,143516,18,1/1,1,U
20260416,002033.SZ,旅游及景,丽江股份,10.93,9.96,1104413728.0,,6005818378.33,6005933394.72,19.49,56079818.0,130906,130906,0,2/2,2,U
20260416,002468.SZ,物流,申通快递,18.03,10.01,2307604160.0,,26453615386.98,27600362944.8,8.75,39433557.0,93354,130503,11,2/2,2,U
20260416,600683.SH,房地产开发,京投发展,10.9,9.99,261611125.0,,8074475807.3,8074475840.0,3.28,63045055.0,93105,94202,1,2/2,2,U
20260416,603687.SH,包装印刷,大胜达,19.84,9.98,3121749744.0,,10912632181.76,10912632340.48,28.77,26422912.0,93156,145550,62,2/2,2,U
20260416,605388.SH,饮料乳品,均瑶健康,8.06,9.96,463711616.0,,4839901040.0,4839901040.0,9.96,52460323.0,100042,100306,2,2/2,2,U
20260416,002990.SZ,计算机设,盛视科技,46.32,10.0,1080677392.0,,6290191754.16,12128991032.16,17.63,43582765.0,94439,132054,7,3/3,3,U
